ID,INCOME_LEVEL,SEX,AGE,TOWN,OCCUPATION,HEIGHT,1SIBLING,2HOME,3EDUC,4TRAVEL,5CREDIT,6CR SUM,7CARD,8PASTIME,9CHANGES,10DAILY TRAVEL,11TRAVEL MODE,12CONSCIOUS,13ACCOUNTS,14SUM,15MOBILE,16MOBTIME,17CAR,18INTERNET,19SPORT,20VEGAN,21CIVIL,22POLIT,23ILL,24MEDICINE,25DOCTOR,26COVID,27ADVERT,28CULTURE,29FOOD,30CHILDREN,31ROOMS,32VALUABLES,33CLOTHS,34JEWELS,35SMOKE,36ALCOHOL,37MUSIC,38FACE,39TWITTER,40ONLINE1,41ONLINE2,42TV,43REFURB,44MOVE,45TRAVDEST
2400,l0,male,60,Nagykanizsa,Lakatos ,160,3,0,3,1,1,1,1,2,3,0,0,0,0,46034,1,0,1,0,1,0,0,1,1,1,4,0,0,1,0,1,4,5328,2,1,1,1,0,1,1,1,1,1,1,1,2
2401,l1,male,33,Nagykanizsa,Szakorvos ,161,0,0,4,0,1,1,1,1,0,3,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,2,0,4,0,3,3,1,3,2,1,1,1,0,1,0,0,1
2402,l0,male,31,Budakeszi,Lakatos ,171,4,0,2,1,1,1,1,3,2,0,0,0,1,275627,1,0,0,0,1,0,0,1,1,0,1,0,0,1,2,0,1,599,2,0,1,3,2,0,0,1,2,0,1,1,3
2403,l1,male,48,Budakeszi,Szakorvos ,167,3,2,3,1,1,2,1,1,2,1,4,0,0,77431,1,0,1,1,1,0,0,0,1,1,0,1,0,0,2,0,0,46,3,2,1,1,1,1,1,1,0,1,0,1,3
2404,l1,female,48,Nagykanizsa,Szakorvos ,188,3,0,4,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,5,0,0,4,2,0,3,574,2,1,1,2,0,1,0,1,0,0,0,0,1
2405,l0,male,56,Budakeszi,asztalos ,171,0,1,3,1,1,1,1,1,3,2,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,4,0,0,2,306,2,1,1,3,0,0,1,1,1,0,1,0,3
2406,l1,male,53,Nagykanizsa,asztalos ,165,4,0,2,1,1,2,1,1,2,2,1,0,1,348781,0,0,0,0,1,1,1,1,1,0,5,0,0,4,0,0,3,0,2,1,1,1,2,0,0,1,0,1,1,1,1
2407,l1,male,58,Nagykanizsa,Lakatos ,171,3,2,3,1,1,2,1,1,3,1,4,0,0,86475,1,0,0,0,1,1,1,1,1,0,0,1,0,4,2,4,1,4532,2,1,1,1,2,0,0,1,0,1,0,0,0
2408,l0,female,25,Nagykanizsa,Szakorvos ,179,0,0,2,1,1,1,1,2,2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,1,0,1,2,0,2,193,3,1,1,1,2,1,1,1,0,0,0,0,1
2409,l1,female,35,Budakeszi,Szakorvos ,182,3,0,3,0,1,1,1,0,1,0,0,0,1,267736,1,0,1,0,1,0,0,1,1,0,1,1,0,1,2,0,3,579,2,1,0,1,1,0,0,1,2,0,1,1,0
2410,l0,male,51,Budakeszi,Lakatos ,155,0,0,3,0,1,1,1,2,2,5,1,0,1,62840,1,0,0,0,1,0,1,0,1,1,0,1,1,4,1,0,2,309,2,3,1,3,2,0,1,0,0,0,1,1,2
2411,l1,male,27,Nagybajcs,Lakatos ,168,3,0,3,0,1,1,1,2,2,0,0,0,0,78371,1,1,0,0,1,0,0,0,0,0,5,1,0,1,2,3,4,163,2,1,1,3,2,1,0,1,0,1,1,1,1
2412,l1,female,54,Nagykanizsa,Szakorvos ,176,3,0,2,1,1,1,1,9,2,4,0,0,0,35519,0,0,0,0,1,0,0,1,1,1,2,1,0,3,1,4,4,5693,2,1,1,1,2,0,0,2,2,1,0,0,1
2413,l0,female,47,Nagykanizsa,Szakorvos ,179,0,0,2,0,1,1,1,1,2,7,4,0,0,16146688,1,0,1,0,1,0,0,1,1,1,1,0,0,1,2,0,0,326,2,0,1,2,0,0,1,0,2,0,0,0,4
2414,l1,female,25,Nagykanizsa,Lakatos ,185,4,0,3,1,1,1,1,9,2,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,4,181,2,0,1,1,0,1,1,2,2,1,1,0,2
2415,l0,male,47,Nagykanizsa,asztalos ,166,4,0,3,0,1,1,1,1,2,1,0,0,1,379215,0,0,0,0,1,0,0,1,0,0,2,1,0,1,2,0,0,3537,1,0,1,1,2,0,0,2,0,1,1,1,1
2416,l1,male,36,Nagykanizsa,Lakatos ,165,3,0,4,0,1,1,1,4,2,0,1,0,1,55427,1,0,0,0,1,1,1,1,1,1,4,1,1,1,2,3,4,696,3,3,1,3,0,1,0,1,0,1,1,0,1
2417,l1,female,52,Nagybajcs,Lakatos ,187,4,0,1,1,1,1,1,3,2,0,0,0,1,230103,1,0,1,1,1,0,0,1,1,0,1,2,0,1,2,1,4,124,2,1,1,1,2,1,1,2,2,1,1,1,3
2418,l0,male,48,Budakeszi,Lakatos ,168,1,0,3,0,1,1,1,1,2,1,0,0,0,45772,1,0,0,1,1,1,1,1,1,1,5,1,0,1,0,0,0,262,1,2,1,1,2,0,0,2,2,1,1,0,1
2419,l1,male,28,Budakeszi,Szakorvos ,154,0,0,3,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,2,0,3,0,3,3,1,2,0,1,1,0,0,0,1,1,2
2420,l1,male,49,Nagykanizsa,Szakorvos ,161,0,1,3,1,1,2,1,2,2,2,1,0,1,251482,1,0,1,0,1,1,0,1,0,0,1,1,0,3,4,0,1,0,1,0,1,1,2,1,1,2,2,0,1,1,1
2421,l1,male,39,Nagykanizsa,Lakatos ,179,0,0,1,0,1,2,1,2,2,5,4,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,3,3,1,1,2,1,1,0,0,0,1,1,2
2422,l0,male,47,Nagybajcs,asztalos ,169,2,0,1,1,1,1,1,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,0,1,2,0,3,62,0,0,1,1,1,1,1,1,0,1,1,1,1
2423,l0,male,60,Nagykanizsa,Lakatos ,186,3,2,3,1,1,1,1,1,3,0,0,0,0,164589,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,466,3,1,1,3,1,0,0,1,0,0,1,1,1
2424,l1,female,53,Nagykanizsa,Szakorvos ,166,1,0,2,0,1,1,1,1,2,2,1,0,1,0,1,0,1,0,1,1,1,1,1,0,5,1,0,1,0,1,2,641,0,1,1,1,2,0,0,0,0,1,1,1,3
2425,l1,male,30,Nagykanizsa,Lakatos ,169,0,0,3,0,1,1,1,2,3,1,0,0,1,380563,1,0,1,0,1,0,1,1,0,0,4,1,0,4,0,0,3,395,3,0,1,3,1,0,0,0,0,0,1,0,4
2426,l1,male,27,Budakeszi,Szakorvos ,180,4,0,3,1,1,1,0,2,2,2,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,3,0,1,0,0,0,456,1,0,1,3,2,0,1,1,2,0,0,1,3
2427,l0,female,25,Nagykanizsa,Szakorvos ,175,3,0,3,1,1,1,1,1,0,0,0,0,1,298032,1,1,1,0,1,1,0,1,1,0,5,1,0,1,2,0,0,0,2,1,1,3,2,0,0,1,2,1,0,1,3
2428,l1,male,40,Nagybajcs,Lakatos ,170,4,0,1,1,1,1,1,4,2,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,2,0,1,2983,2,0,0,2,2,1,1,1,2,0,1,1,1
2429,l1,male,47,Budakeszi,Szakorvos ,167,0,2,3,1,1,1,0,1,0,2,1,0,1,41697,1,0,1,0,1,0,0,1,1,1,2,1,0,0,1,0,0,591,2,0,1,3,2,0,0,1,2,0,1,1,4
2430,l1,female,40,Budakeszi,Szakorvos ,163,4,0,4,1,1,1,1,4,3,2,4,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,3,390,3,3,1,1,1,1,1,2,2,1,1,1,3
2431,l0,male,63,Nagykanizsa,Lakatos ,170,0,0,1,0,1,1,1,1,3,0,4,0,0,10741469,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,4,151,3,1,1,2,2,1,0,2,2,1,1,1,1
2432,l1,male,48,Budakeszi,asztalos ,181,0,2,3,1,1,2,1,1,3,3,1,0,0,405318,1,0,0,0,1,1,1,0,1,1,1,1,0,4,0,0,0,96,2,0,1,0,2,0,0,1,0,0,1,0,4
2433,l0,male,28,Budakeszi,asztalos ,170,4,0,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,1,0,1,2,3,3,332,2,1,1,2,0,0,0,1,2,0,1,1,0
2434,l0,male,26,Nagykanizsa,asztalos ,162,0,2,3,1,1,1,1,1,3,1,1,0,0,84646,1,1,0,0,0,1,1,1,1,1,1,3,0,1,0,0,0,232,3,1,1,1,1,0,0,0,2,0,0,0,1
2435,l1,male,30,Nagykanizsa,Lakatos ,174,4,0,3,1,1,2,1,3,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,3,1,0,1,2,0,4,425,1,1,1,1,0,1,1,2,2,1,1,1,1
2436,l1,female,35,Nagykanizsa,Szakorvos ,187,4,0,2,1,1,1,1,3,0,6,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,3,3,0,3,517,3,1,1,1,2,1,1,2,2,0,1,1,1
2437,l0,male,37,Nagykanizsa,asztalos ,158,2,0,3,0,1,1,1,2,2,3,4,0,1,20369,1,0,0,0,1,0,0,1,0,0,1,1,0,3,0,3,3,7446,2,0,1,3,2,0,0,1,2,1,1,0,1
2438,l1,female,38,Nagykanizsa,Szakorvos ,178,0,0,2,1,1,1,1,1,3,10,4,0,0,579900,1,0,0,0,0,1,0,1,1,1,1,2,0,4,0,0,4,648,3,0,1,0,2,0,0,1,1,1,0,0,0
2439,l1,female,46,Nagybajcs,Lakatos ,169,0,0,1,1,1,1,1,2,3,6,0,0,0,13161517,0,0,1,0,1,1,0,0,1,1,3,0,0,3,2,0,0,68,2,3,1,1,2,0,0,1,0,0,1,0,1
2440,l1,male,43,Nagykanizsa,asztalos ,160,3,2,3,1,1,1,1,3,3,3,1,0,1,335815,0,0,1,0,1,0,0,1,1,0,1,1,0,4,2,0,4,0,2,3,1,3,0,0,0,1,2,1,1,1,0
2441,l0,male,26,Nagykanizsa,asztalos ,163,4,0,3,1,1,1,1,1,2,6,4,0,1,103194,1,0,0,1,1,0,0,1,1,1,0,1,0,1,2,0,3,0,3,3,1,3,2,1,0,2,2,0,1,0,2
2442,l1,female,40,Nagykanizsa,Szakorvos ,173,0,0,2,1,1,1,1,0,2,2,4,0,1,0,0,0,0,0,1,0,1,1,1,1,1,2,0,0,2,2,3,234,2,0,1,3,0,1,1,2,2,1,1,1,1
2443,l1,male,61,Budakeszi,asztalos ,173,1,0,3,1,1,2,1,1,3,0,0,0,1,414945,1,0,1,0,1,0,0,1,1,1,5,2,0,1,2,0,0,221,3,1,1,3,1,1,1,1,0,0,1,1,3
2444,l0,male,33,Budakeszi,asztalos ,168,3,0,1,1,1,1,0,3,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,4,0,0,0,0,3,1,1,1,1,1,1,1,0,0,1,0,2
2445,l0,female,29,Budakeszi,asztalos ,172,4,0,3,0,0,0,1,2,3,7,4,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,2,0,1,33265,1,2,0,2,1,0,1,1,0,0,0,0,0
2446,l0,male,25,Budakeszi,asztalos ,178,3,0,3,0,1,1,1,3,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,0,1,1,0,0,0,229,2,3,1,2,1,1,1,0,0,1,1,1,0
2447,l1,male,47,Budakeszi,Lakatos ,166,1,0,3,1,1,2,1,1,2,3,1,0,0,165480,1,0,0,0,1,1,1,1,1,0,2,1,0,4,2,2,3,826,1,1,1,1,2,1,1,1,0,0,1,1,1
2448,l0,female,38,Nagykanizsa,Szakorvos ,179,0,0,3,1,1,1,1,2,2,5,4,0,0,279362,1,0,0,0,1,0,0,1,1,1,5,0,0,1,2,0,1,563,3,1,1,3,0,1,1,2,2,0,0,0,1
2449,l0,male,51,Nagykanizsa,asztalos ,148,4,0,3,1,1,2,0,1,2,9,4,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,1
2450,l1,female,53,Nagybajcs,Szakorvos ,176,3,0,3,0,1,1,1,2,2,2,1,0,0,0,1,0,1,0,1,1,0,1,0,0,4,1,0,1,2,0,3,299,3,1,1,3,2,0,1,0,0,0,0,0,1
2451,l0,male,54,Budakeszi,Lakatos ,182,4,0,3,0,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,2,0,0,599,3,3,1,1,2,0,0,1,0,1,0,0,1
2452,l0,male,28,Nagykanizsa,Szakorvos ,165,3,1,4,1,1,2,1,2,2,0,0,0,1,427021,1,0,1,0,0,1,0,1,1,0,0,0,0,0,2,0,1,33,2,0,1,1,1,1,0,1,2,1,0,0,3
2453,l1,male,63,Nagykanizsa,asztalos ,156,3,0,3,1,1,1,1,1,2,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,4,0,0,1,0,3,3,1,1,2,1,1,1,2,0,1,0,2
2454,l1,female,42,Nagykanizsa,Szakorvos ,188,2,0,4,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,5,1,0,0,0,3,4,5507,2,0,1,3,2,1,0,1,2,0,0,0,4
2455,l1,male,60,Nagybajcs,Lakatos ,157,4,0,4,1,1,2,1,1,2,3,1,0,0,0,1,0,0,0,1,1,0,1,1,0,5,0,0,0,2,0,1,0,2,0,1,3,2,0,1,0,0,0,0,0,1
2456,l0,male,33,Budakeszi,asztalos ,172,0,2,3,1,1,1,1,1,2,3,1,0,1,0,0,0,1,0,1,0,0,1,1,0,3,0,0,0,2,0,0,336,2,0,0,1,2,1,0,1,2,0,0,0,1
2457,l1,male,52,Nagykanizsa,asztalos ,151,0,0,3,0,1,1,1,3,1,1,0,0,1,305236,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,2,2,0,0,0,0,1,1,1,3
2458,l0,male,48,Budakeszi,Lakatos ,180,3,0,1,0,1,1,0,2,2,2,0,0,1,419826,0,0,1,0,0,1,1,1,1,0,1,1,0,0,2,0,1,293,2,1,1,1,1,1,0,0,0,1,0,0,1
2459,l1,male,30,Budakeszi,asztalos ,178,2,0,1,1,1,1,1,2,2,0,0,0,0,193746,0,0,1,1,1,1,1,1,1,0,0,2,1,1,0,0,0,0,1,3,1,1,1,0,1,2,2,1,1,0,3
2460,l0,female,27,Nagykanizsa,Lakatos ,158,4,0,3,0,1,1,1,1,2,0,0,0,0,387446,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,3,383,2,0,1,2,0,1,1,2,1,1,0,0,1
2461,l0,male,34,Nagykanizsa,asztalos ,170,1,0,3,1,1,2,0,2,2,1,4,0,0,0,1,0,0,0,1,0,1,1,1,1,5,1,0,1,2,0,3,56,2,0,1,1,2,0,0,0,0,2,1,0,1
2462,l0,male,39,Nagykanizsa,asztalos ,176,0,0,3,1,1,1,1,2,3,1,0,0,0,170611,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,3,3,528,2,1,1,2,0,1,1,1,0,1,1,0,2
2463,l0,female,27,Budakeszi,Lakatos ,175,4,0,2,1,1,1,1,0,1,0,4,0,0,0,1,0,0,0,1,0,1,1,0,1,3,2,0,0,2,0,4,807,2,1,1,1,2,0,0,1,2,0,1,0,1
2464,l0,male,26,Nagykanizsa,asztalos ,174,1,0,3,0,1,1,1,1,3,9,4,0,0,38770,1,0,0,0,1,0,0,1,0,0,3,0,0,1,2,0,3,138,1,3,1,1,2,1,1,1,2,1,1,1,1
2465,l1,male,31,Nagykanizsa,Lakatos ,157,1,1,3,0,1,3,1,1,3,2,1,0,1,756515,0,1,1,0,0,0,0,0,1,1,1,1,0,4,0,0,0,697,0,1,1,1,2,0,1,1,2,1,1,0,4
2466,l1,male,63,Budakeszi,asztalos ,161,3,2,4,0,1,1,1,1,3,0,0,0,1,493588,1,1,0,0,1,0,1,0,1,0,2,1,0,1,2,0,0,894,2,1,1,1,2,1,0,1,2,1,1,0,3
2467,l1,male,55,Budakeszi,Szakorvos ,174,4,0,3,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,2,0,3,117,2,3,1,2,1,0,0,1,0,1,1,0,1
2468,l1,male,63,Nagykanizsa,Lakatos ,177,0,0,4,1,1,1,1,6,0,0,0,0,0,168283,1,0,1,0,0,0,0,1,1,0,0,1,0,4,2,1,1,6145,2,3,1,1,1,0,0,0,0,0,1,0,3
2469,l1,female,33,Nagykanizsa,Lakatos ,170,0,0,3,1,1,1,1,2,2,2,0,0,0,133469,0,0,0,0,1,0,0,1,0,0,3,1,0,1,2,3,0,493,2,3,1,3,2,1,0,0,0,1,1,0,1
2470,l0,male,60,Nagykanizsa,asztalos ,172,1,0,3,1,1,1,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,4,4,465,2,0,0,2,1,1,1,1,0,1,1,1,1
2471,l1,male,44,Nagybajcs,Lakatos ,182,3,0,2,1,1,2,1,2,2,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,4,2,0,3,38,1,3,1,1,2,0,0,0,0,0,1,1,1
2472,l1,female,53,Budakeszi,Szakorvos ,182,3,0,3,0,1,1,1,2,3,0,0,0,1,58168,0,0,1,0,1,0,0,1,1,1,5,2,0,0,4,3,1,795,3,2,1,3,1,0,0,0,0,0,0,0,3
2473,l1,female,43,Budakeszi,Szakorvos ,189,0,0,3,1,1,1,1,0,1,0,0,0,0,136459,1,0,0,0,0,1,0,1,1,0,0,2,0,4,2,0,0,177,3,3,1,3,2,0,0,1,0,1,1,0,0
2474,l0,male,41,Budakeszi,asztalos ,163,4,2,1,0,1,1,1,1,3,6,1,0,0,0,1,0,0,0,1,1,1,1,1,1,5,1,0,1,0,0,3,0,1,1,1,3,1,0,0,1,0,0,1,1,1
2475,l1,female,27,Nagykanizsa,Szakorvos ,179,1,0,2,1,1,1,0,4,2,0,0,0,1,183448,0,0,1,0,1,0,1,1,1,0,5,1,0,0,0,0,0,0,2,1,1,3,2,1,0,1,0,0,1,0,3
2476,l0,male,34,Budakeszi,asztalos ,178,3,0,3,1,1,1,1,1,2,7,4,0,0,0,1,0,0,0,1,0,0,1,1,0,4,1,0,1,4,0,4,13927,3,0,1,3,2,0,0,0,0,0,0,0,1
2477,l0,male,27,Budakeszi,asztalos ,162,3,2,3,1,1,1,1,3,3,3,1,0,1,231102,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,3,228,3,3,1,1,0,0,0,1,2,1,1,0,1
2478,l1,male,51,Nagykanizsa,asztalos ,170,4,0,3,1,1,2,1,2,3,2,0,0,0,116194,1,0,0,0,1,1,0,1,1,0,0,0,0,1,2,1,4,320,3,3,1,3,2,1,0,0,0,0,1,1,1
2479,l0,male,25,Budakeszi,Lakatos ,156,4,0,3,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,2,0,0,224,2,0,1,1,2,0,0,1,0,1,0,0,1
2480,l0,male,43,Nagykanizsa,asztalos ,166,3,0,3,1,1,2,1,2,3,2,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,2,2,0,0,1,0,1,0,0,1
2481,l0,male,35,Nagybajcs,asztalos ,157,4,1,2,1,1,2,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,4,0,1,4,781,2,3,1,2,2,1,1,1,2,1,1,0,1
2482,l1,female,41,Nagykanizsa,Szakorvos ,171,1,0,3,1,1,1,1,3,1,3,4,0,1,199341,1,0,0,0,1,0,1,1,0,0,2,2,0,1,1,0,2,284,2,0,1,3,2,0,0,0,0,1,0,0,1
2483,l1,male,57,Nagykanizsa,Szakorvos ,175,3,0,3,1,1,1,1,0,2,4,0,0,1,40109,1,0,0,0,1,1,0,1,0,0,4,2,0,1,0,3,4,8357,2,0,1,1,2,1,0,1,0,0,1,0,3
2484,l1,female,50,Nagykanizsa,Szakorvos ,184,4,0,2,1,1,1,1,1,2,0,0,0,1,286748,1,1,1,0,1,0,1,1,0,0,3,0,0,1,2,0,3,58478,1,1,1,3,1,1,1,1,2,0,1,1,2
2485,l1,male,31,Nagykanizsa,Lakatos ,163,3,0,4,1,1,2,1,1,3,1,0,0,0,85,1,1,0,0,0,0,0,1,1,0,0,2,0,1,0,1,3,7438,2,2,0,1,2,0,0,1,0,0,1,1,3
2486,l0,female,35,Nagykanizsa,Lakatos ,174,4,0,1,1,1,1,1,2,2,6,4,0,0,0,1,0,0,1,1,1,0,0,0,0,3,1,1,1,2,0,0,574,3,3,1,3,1,1,1,1,2,0,0,0,1
2487,l0,male,32,Nagykanizsa,Lakatos ,160,3,0,3,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,5,0,0,1,2,0,0,128,3,3,1,3,2,1,1,1,0,1,0,0,0
2488,l1,male,44,Nagykanizsa,Lakatos ,174,3,0,4,1,1,1,1,1,2,3,1,0,0,341362,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,358,3,3,1,1,1,0,0,1,2,0,1,1,1
2489,l0,female,61,Budakeszi,asztalos ,165,0,0,2,0,0,1,1,0,3,6,0,1,1,270194,0,0,0,0,1,0,0,1,1,0,5,1,0,1,1,4,4,326,1,0,1,3,2,0,1,1,2,1,1,0,4
2490,l1,male,49,Budakeszi,Szakorvos ,191,3,2,4,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,4,0,2,2,1,1,2,1,1,1,0,1,0,0,3
2491,l0,female,27,Nagybajcs,Lakatos ,177,0,0,2,0,1,1,1,1,3,3,4,0,1,184585,1,0,0,1,1,1,0,1,1,0,3,1,0,3,0,0,3,429,1,1,1,2,2,1,0,2,0,0,0,0,3
2492,l1,male,61,Nagykanizsa,Lakatos ,167,4,1,3,1,1,1,1,2,0,1,1,0,1,532060,1,0,0,0,1,1,0,1,1,0,5,0,0,1,0,1,3,6028,2,3,1,3,2,1,1,1,0,0,1,1,1
2493,l0,male,31,Nagybajcs,Lakatos ,177,0,2,3,1,1,1,1,1,2,2,1,0,0,341494,0,0,1,0,0,0,1,1,1,0,0,3,0,0,0,0,3,202,3,3,1,3,2,0,1,2,1,0,0,0,1
2494,l0,male,30,Nagykanizsa,asztalos ,163,1,0,1,1,1,1,1,1,3,2,1,0,0,0,1,0,1,0,1,1,0,1,1,0,5,1,0,0,0,0,1,322,3,3,1,3,2,0,0,1,2,0,0,0,1
2495,l0,male,40,Nagykanizsa,Lakatos ,169,1,0,3,1,1,2,1,1,2,1,1,0,0,102837,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,3,3,850,3,1,1,3,2,1,0,1,0,1,1,1,0
2496,l1,male,62,Nagykanizsa,Lakatos ,167,3,1,4,1,1,1,1,3,2,10,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,138,0,2,1,0,2,1,1,1,2,0,1,1,1
2497,l1,male,38,Budakeszi,asztalos ,165,4,2,3,1,1,1,1,2,2,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,2,1,0,1059,3,3,1,1,2,1,0,2,2,0,0,0,1
2498,l0,male,60,Nagykanizsa,asztalos ,170,0,0,3,0,1,1,1,1,2,2,1,0,1,260413,1,0,1,0,0,1,0,0,1,1,1,1,0,4,0,0,0,198,2,1,1,2,2,0,0,1,0,1,1,0,3
2499,l0,female,26,Nagykanizsa,asztalos ,173,0,0,3,1,1,1,1,1,3,2,1,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,0,1,2,0,4,0,1,0,1,3,0,0,0,2,2,0,1,0,2
2500,l1,male,62,Budakeszi,Szakorvos ,183,3,0,2,1,1,1,1,1,3,0,0,0,0,330452,1,0,0,0,1,0,1,1,0,0,5,1,0,1,2,0,2,396,3,1,1,1,1,0,0,1,0,0,1,0,1
2501,l1,male,58,Nagykanizsa,Lakatos ,162,4,2,4,1,1,1,1,3,2,2,1,0,1,198285,1,0,0,1,1,0,0,1,0,0,5,2,0,1,2,0,0,317,1,0,1,1,2,0,0,0,2,0,1,0,1
2502,l0,male,50,Nagykanizsa,Lakatos ,173,4,0,2,1,1,1,1,1,2,3,4,0,0,0,0,0,1,0,1,0,0,1,1,0,2,1,0,1,0,0,1,586,2,1,1,3,0,1,0,0,0,0,1,0,1
2503,l1,male,51,Nagykanizsa,Szakorvos ,164,0,0,3,1,1,1,1,1,2,5,4,0,1,160689,1,0,0,0,1,1,0,1,0,0,1,2,0,1,0,0,4,471,2,1,1,3,0,1,0,0,0,0,1,0,1
2504,l0,male,28,Budakeszi,asztalos ,161,3,0,3,0,0,0,0,6,2,3,4,0,0,287629,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,697,2,3,1,1,2,1,1,1,0,1,0,0,0
2505,l1,male,28,Budakeszi,Szakorvos ,165,0,0,4,1,1,1,1,2,2,3,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,2,0,3,329,3,0,1,2,0,0,0,0,0,1,1,0,1
2506,l1,male,55,Nagykanizsa,Lakatos ,159,1,0,3,1,1,1,1,2,2,2,1,0,1,312058,1,0,1,0,1,0,0,1,1,1,2,0,0,1,2,1,4,60000,2,1,1,0,1,0,1,1,1,1,1,0,4
2507,l0,male,62,Budakeszi,Lakatos ,154,4,2,1,0,1,1,1,2,2,2,0,0,1,104372,1,0,1,0,1,0,0,1,1,0,1,1,1,1,2,0,4,149,2,3,1,2,1,0,0,1,1,0,1,1,1
2508,l1,male,55,Nagybajcs,Szakorvos ,171,3,0,4,1,1,1,1,1,0,6,4,0,1,52811,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,2,0,1,1,2,1,1,1,2,0,1,1,1
2509,l0,male,38,Budakeszi,Lakatos ,162,3,0,1,1,1,1,1,2,3,2,1,0,1,118100,1,0,0,1,1,0,0,1,1,1,4,1,0,4,2,0,0,0,2,3,1,1,2,1,1,1,2,1,1,1,1
2510,l1,female,55,Budakeszi,Szakorvos ,179,4,0,2,0,1,1,1,1,3,3,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,111,2,2,1,1,0,0,0,0,2,1,1,0,1
2511,l1,female,64,Nagykanizsa,Lakatos ,174,0,0,2,1,1,1,1,0,3,0,0,0,0,22350,1,0,0,0,1,0,0,1,1,1,5,1,1,3,2,0,0,102,2,1,1,1,0,1,1,1,1,0,1,0,3
2512,l1,male,54,Nagykanizsa,asztalos ,165,0,0,3,1,1,1,1,1,3,2,1,0,1,270174,1,0,1,0,1,0,1,1,1,0,5,1,1,3,2,0,3,0,2,1,1,2,2,1,1,1,0,0,1,1,1
2513,l0,male,46,Budakeszi,Lakatos ,155,4,0,1,1,1,2,1,2,3,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,3,1,0,1,0,0,3,400,2,2,1,2,2,1,1,1,2,2,0,1,1
2514,l1,male,62,Nagykanizsa,Szakorvos ,166,3,0,1,1,1,0,1,3,3,5,4,0,0,128236,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,2,2,1,2,2,1,0,2,2,2,1,1,2
